time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-1.86763051161e-09,1.15841937807e-15,0.0261670766251,4.76063632959e-13,1.14915173643e-06,0.0,-1.86584631272e-07,1.15841937807e-13,0.872003284129,1.18852944044e-11,5.7437088106e-05,0.0,899.998896849,900.001220706,2.20218352694e-05,0.0016117237646
0.12000000000000001,-9.19077351709e-08,3.47042211769e-14,0.10456029149,1.1901590824e-12,5.0367321176e-06,0.0,-3.60400935385e-06,1.15582643756e-12,1.74021430414,1.18852944044e-11,7.95034692893e-05,0.0,899.999419711,900.000311185,0.00113389378472,0.00103392609966
0.18,-5.65925453976e-07,1.61573357299e-13,0.234820048962,1.90425453184e-12,9.99311347982e-06,0.0,-1.3230060596e-05,3.22420480521e-12,2.60024746884,1.18852944044e-11,8.88125416838e-05,0.0,899.999282853,899.99965766,0.00150108892633,0.00313495382539
0.23999999999999996,-1.83270164769e-06,4.42886562947e-13,0.416327923506,2.61834998128e-12,1.48791360246e-05,0.0,-3.00574407879e-05,6.30024732375e-12,3.44787338889,1.18852944044e-11,6.6669267562e-05,0.0,900.000022892,899.999124847,0.0021223018803,0.00397051456855
0.3,-4.30257560422e-06,9.38265883813e-13,0.648218522003,3.33244543071e-12,1.88427845904e-05,0.0,-5.30652630474e-05,1.0354847704e-11,4.27910069836,1.18852944044e-11,6.48436453836e-05,0.0,900.000912068,900.000836641,0.000919370634087,0.00439795141088
0.36000000000000004,-8.31085224554e-06,1.70535818434e-12,0.929395699849,4.04654088015e-12,2.34380702695e-05,0.0,-8.13583017558e-05,1.53514269798e-11,5.09023895315,1.18852944044e-11,0.0001000709518,0.0,900.000440339,900.001864289,0.00158910308247,0.00411027892851
0.4200000000000001,-1.42102564452e-05,2.79939655399e-12,1.25855280449,4.74553729646e-12,3.05923073496e-05,0.0,-0.000116535309642,2.12446663635e-11,5.87796958524,1.11984624585e-11,0.000157549431425,0.0,900.000300557,900.002624135,-0.000223671015877,0.00326010632289
0.48000000000000015,-2.25185882504e-05,4.27187794731e-12,1.63419619645,5.41700018175e-12,4.18847586383e-05,0.0,-0.000162344349825,2.79519978217e-11,6.63938404971,1.11984624585e-11,0.000249464494307,0.0,899.998499619,900.002215463,0.000988175313393,0.00188852134069
0.5400000000000001,-3.40358279705e-05,6.16934625953e-12,2.05467130869,6.08846306704e-12,5.77291382822e-05,0.0,-0.000224371217746,3.54034255585e-11,7.37203009925,1.11984624585e-11,0.000293279328902,0.0,900.000119632,900.001886923,0.000862799995605,0.00224071729347
0.6000000000000002,-4.98674361713e-05,8.53491751077e-12,2.51819014296,6.75992595234e-12,7.56902074874e-05,0.0,-0.000306449846651,4.35477513911e-11,8.07391360667,1.11984624585e-11,0.000311494261286,0.0,900.001820478,900.002550799,0.000964382223726,0.00147778820531
0.6600000000000003,-7.12513675922e-05,1.14086055413e-11,3.02285876467,7.43138883763e-12,9.3449513491e-05,0.0,-0.000409346100034,5.23329472178e-11,8.7434968259,1.11984624585e-11,0.000264953065362,0.0,900.002444171,900.000553426,0.00167909264412,0.00117108467913
0.7200000000000003,-9.93660279418e-05,1.48273107437e-11,3.5667049127,8.10285172292e-12,0.000108123257263,0.0,-0.000530089764285,6.17074234932e-11,9.37970405386,1.11984624585e-11,0.000203742349104,0.0,900.002873714,900.000390319,0.000918546688391,0.00113858416613
0.7800000000000004,-0.00013513008336,1.88248758907e-11,4.1477047603,8.77431460822e-12,0.000119668582833,0.0,-0.000663573889189,7.16209910431e-11,9.9818881609,1.11984624585e-11,0.000169767788064,0.0,900.002528658,900.001148914,0.00109153244666,0.000337198167079
0.8400000000000004,-0.000179178716412,2.34321986609e-11,4.76380791699,9.44577749351e-12,0.000128914193689,0.0,-0.000805754463252,8.20257872252e-11,10.5498056389,1.11984624585e-11,0.000122720715567,0.0,900.004190211,900.002282161,0.00252869468992,0.000307642195989
0.9000000000000005,-0.000231929420374,2.86773897236e-11,5.41296013676,1.01172403788e-11,0.00013593415833,0.0,-0.00095313684368,9.28768666858e-11,11.0835656088,1.11984624585e-11,0.000105552218925,0.0,900.003157147,900.002459425,0.00191276299102,0.000941020259645
0.9600000000000005,-0.000293615048846,3.45859693441e-11,6.09312376175,1.07887032641e-11,0.00014191148804,0.0,-0.00110336049387,1.04132895468e-10,11.5836053752,1.11984624585e-11,8.77571982976e-05,0.0,900.003232009,900.002509317,0.000692640619434,0.00161391014528
1.0200000000000005,-0.000364362363465,4.11810898035e-11,6.80229575119,1.14575016141e-11,0.000147345927718,0.0,-0.00125502653795,1.15756111948e-10,12.0506349297,1.10452312833e-11,9.62080475256e-05,0.0,900.002184146,900.002524135,-0.000105647210126,0.00173054716697
1.0800000000000005,-0.000444242265799,4.84834940486e-11,7.53852290829,1.19868559523e-11,0.000153491867489,0.0,-0.001407842983,1.27693422079e-10,12.4855991273,4.36059079292e-12,0.000114880321125,0.0,900.001919524,900.002673029,-0.000698001764334,-1.72735277357e-05
1.1400000000000006,-0.000533342563837,5.6505080133e-11,8.29991444856,1.22266641256e-11,0.000160714044545,0.0,-0.00156250482713,1.39675398429e-10,12.8896272317,3.27130193012e-12,0.000131348010876,0.0,900.001331357,900.001995206,-0.00035718981015,-0.000219638209434
1.2000000000000006,-0.000631798738202,6.52425875031e-11,9.08465202149,1.35003119794e-11,0.000168870862881,0.0,-0.00171981019185,1.51626219517e-10,13.2639984898,5.71085521553e-11,0.000145145037204,0.0,900.001263687,900.001819064,0.00107954900416,-0.00198027681026
1.2600000000000007,-0.00073978902212,7.4740387581e-11,9.8909974039,1.9151791264e-11,0.000178189307554,0.0,-0.00188041258309,1.65534393322e-10,13.6100991795,1.68386546089e-10,0.000175628235164,0.0,900.000989451,900.002219907,0.00191941632981,-0.00284701077436
1.3200000000000007,-0.000857540606343,8.52482783841e-11,10.7172978764,3.04689606878e-11,0.000188671316714,0.0,-0.00204535225738,1.86081466893e-10,13.9293883441,2.29103186594e-10,0.000172843576625,0.0,900.001630497,900.001513682,0.00210462541327,-0.00210299545302
1.3800000000000008,-0.000985328740583,9.7290540355e-11,11.5619897015,4.43804992756e-11,0.000199258539409,0.0,-0.00221492351018,2.17007911905e-10,14.2233688026,2.37381027296e-10,0.00018367436553,0.0,900.001378926,900.001813288,0.00041393285149,-0.000776502751816
1.4400000000000008,-0.0011234300955,1.11526555215e-10,12.4235999538,5.84998716135e-11,0.00020974152464,0.0,-0.00238913093043,2.59162617794e-10,14.4935612012,2.31209902386e-10,0.000156791131028,0.0,900.00249325,900.001400795,-0.000670450370853,0.000563793512432
1.5000000000000009,-0.00127210462379,1.28613624359e-10,13.3007468049,7.17079728929e-11,0.000218552017814,0.0,-0.00256713711409,3.11883452305e-10,14.7414784972,1.98005098523e-10,0.000126931204887,0.0,900.002472544,900.001260214,-0.00155519526901,0.00167332931812
